"filename", "language", "JSON", "Markdown", "Shell Script", "TypeScript", "TypeScript JSX", "JavaScript", "JSON with Comments", "CSS", "MS SQL", "YAML", "comment", "blank", "total"
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\purchase\suppliers\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -262, 0, 0, 0, 0, 0, -3, -17, -282
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\quick-entry\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -780, 0, 0, 0, 0, 0, -30, -72, -882
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\reports\aging\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -256, 0, 0, 0, 0, 0, -3, -33, -292
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\reports\balance-sheet\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -199, 0, 0, 0, 0, 0, -2, -31, -232
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\reports\export\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -255, 0, 0, 0, 0, 0, -1, -24, -280
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\reports\ledger\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -199, 0, 0, 0, 0, 0, -6, -23, -228
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\reports\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -355, 0, 0, 0, 0, 0, -3, -28, -386
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\reports\profit-loss\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -256, 0, 0, 0, 0, 0, -7, -28, -291
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\reports\tax-return\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -258, 0, 0, 0, 0, 0, -6, -25, -289
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\reports\trial-balance\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -205, 0, 0, 0, 0, 0, 0, -19, -224
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\sales\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, -1, -5
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\samples\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -205, 0, 0, 0, 0, 0, -6, -19, -230
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\settings\about\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -330, 0, 0, 0, 0, 0, -5, -35, -370
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\settings\backup\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -677, 0, 0, 0, 0, 0, -39, -73, -789
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\settings\diagnostics\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -179, 0, 0, 0, 0, 0, 0, -22, -201
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\settings\exchange-rates\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -203, 0, 0, 0, 0, 0, 0, -22, -225
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\settings\import\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -185, 0, 0, 0, 0, 0, -8, -18, -211
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\settings\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -1356, 0, 0, 0, 0, 0, -12, -104, -1472
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\settings\partners\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -252, 0, 0, 0, 0, 0, -1, -31, -284
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\settings\updates\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -147, 0, 0, 0, 0, 0, -10, -18, -175
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\settings\users\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -141, 0, 0, 0, 0, 0, -3, -10, -154
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\settings\webhooks\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -169, 0, 0, 0, 0, 0, -5, -11, -185
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\settings\whatsapp\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -347, 0, 0, 0, 0, 0, -9, -32, -388
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\stock\[skuId]\batches\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -130, 0, 0, 0, 0, 0, -2, -12, -144
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\stock\[skuId]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -548, 0, 0, 0, 0, 0, -14, -42, -604
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\stock\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -264, 0, 0, 0, 0, 0, -4, -16, -284
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\success\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -298, 0, 0, 0, 0, 0, -8, -18, -324
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\test-supabase\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, -2, -6
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\testing\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -65, 0, 0, 0, 0, 0, -5, -10, -80
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\unauthorized\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -24, 0, 0, 0, 0, 0, 0, -4, -28
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app-temp\workforce\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, -1, -5
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(auth)\login\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 16, 154
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(auth)\signup\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 1, 16, 152
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(hub)\clients\portals\PortalManagementClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 282, 0, 0, 0, 0, 0, 5, 20, 307
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(hub)\clients\portals\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 3, 9, 53
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(hub)\inventory\transfers\inter-branch\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 399, 0, 0, 0, 0, 0, 18, 36, 453
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(hub)\settings\branches\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 446, 0, 0, 0, 0, 0, 12, 30, 488
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(kitchen)\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 7, 29
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(kitchen)\live\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 1, 14, 167
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(logistics)\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 7, 29
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(logistics)\shipments\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 250, 0, 0, 0, 0, 0, 1, 21, 272
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(medical)\cold-chain\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 2, 18, 179
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(medical)\expiry\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 1, 20, 255
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(medical)\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 7, 29
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(onboarding)\license\actions.ts", "TypeScript", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 4, 9, 80
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(onboarding)\license\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 311, 0, 0, 0, 0, 0, 23, 29, 363
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\(onboarding)\setup\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 761, 0, 0, 0, 0, 0, 4, 60, 825
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\LandingClient.tsx", "TypeScript JSX", 0, 0, 0, 0, -276, 0, 0, 0, 0, 0, -25, -26, -327
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\admin\payments\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 8, 22, 239
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\admin\signals\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 7, 22, 215
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\analytics\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 342, 0, 0, 0, 0, 0, 16, 31, 389
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\cron\daily-summary\route.ts", "TypeScript", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 5, 13, 65
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\cron\recurring-invoices\route.ts", "TypeScript", 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 9, 22, 139
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\diagnostics\route.ts", "TypeScript", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 5, 10, 77
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\download\route.ts", "TypeScript", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 5, 13, 58
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\heartbeat\route.ts", "TypeScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\hub\devices\route.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\hub\info\route.ts", "TypeScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\internal\backup\route.ts", "TypeScript", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 4, 26, 169
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\messaging\events\route.ts", "TypeScript", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 1, 8, 38
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\messaging\route.ts", "TypeScript", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 2, 9, 64
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\portal\generate\route.ts", "TypeScript", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 5, 11, 55
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\portal\verify\route.ts", "TypeScript", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 8, 15, 89
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\sentinel\recording-complete\route.ts", "TypeScript", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 7, 34
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\sentinel\recording-started\route.ts", "TypeScript", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 7, 34
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\settings\route.ts", "TypeScript", 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 11, 120
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\staff\invite\route.ts", "TypeScript", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 6, 17, 103
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\startup\route.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 5, 26
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\stock\[skuId]\route.ts", "TypeScript", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 3, 8, 43
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\sync\status\route.ts", "TypeScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 5, 35
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\webhooks\easypaisa\route.ts", "TypeScript", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 7, 15, 74
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\webhooks\jazzcash\route.ts", "TypeScript", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 6, 16, 79
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\api\webhooks\stripe\route.ts", "TypeScript", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 7, 14, 84
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\artisans\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\audit\[sessionId]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 296, 0, 0, 0, 0, 0, 13, 33, 342
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\audit\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 434, 0, 0, 0, 0, 0, 7, 38, 479
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\batches\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\blog\[slug]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 1, 12
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\blog\[slug]\term of services\terms.tsx", "TypeScript JSX", 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 8, 11, 240
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\calculators\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 1373, 0, 0, 0, 0, 0, 89, 129, 1591
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\cashflow\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 467, 0, 0, 0, 0, 0, 6, 35, 508
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\cctv\cameras\new\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 278, 0, 0, 0, 0, 0, 3, 23, 304
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\cctv\cameras\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 322, 0, 0, 0, 0, 0, 6, 22, 350
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\cctv\detections\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 3, 9, 159
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\cctv\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 659, 0, 0, 0, 0, 0, 33, 51, 743
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\compliance\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 7, 29
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\compliance\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 1, 16, 211
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\converters\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 450, 0, 0, 0, 0, 0, 2, 58, 510
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\dashboard\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 582, 0, 0, 0, 0, 0, 17, 67, 666
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\dealers\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\dispatch\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 369, 0, 0, 0, 0, 0, 12, 35, 416
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\docs\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 3, 6, 111
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\download\page.tsx", "TypeScript JSX", 0, 0, 0, 0, -26, 0, 0, 0, 0, 0, -9, -16, -51
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\export\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 6, 21, 219
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\file-morph\DocumentConverter.tsx", "TypeScript JSX", 0, 0, 0, 0, 547, 0, 0, 0, 0, 0, 19, 29, 595
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\file-morph\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 724, 0, 0, 0, 0, 0, 15, 72, 811
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\finance\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 515, 0, 0, 0, 0, 0, 17, 61, 593
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\fleet\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 7, 23, 268
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\fulfillment\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\generators\barcode\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 3, 28, 276
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\generators\export-docs\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 304, 0, 0, 0, 0, 0, 4, 25, 333
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\generators\invoice\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 597, 0, 0, 0, 0, 0, 13, 33, 643
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\generators\label\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 275, 0, 0, 0, 0, 0, 4, 27, 306
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\generators\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 1, 15, 141
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\generators\payslip\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 460, 0, 0, 0, 0, 0, 14, 36, 510
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\generators\purchase-order\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 416, 0, 0, 0, 0, 0, 6, 29, 451
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\generators\qr\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 438, 0, 0, 0, 0, 0, 4, 28, 470
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\globals.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 406, 0, 0, 0, 89, 495
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\import\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 708, 0, 0, 0, 0, 0, 23, 71, 802
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\intelligence\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 366, 0, 0, 0, 0, 0, 21, 51, 438
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\inventory\import\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 373, 0, 0, 0, 0, 0, 8, 44, 425
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\inventory\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 993, 0, 0, 0, 0, 0, 28, 101, 1122
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\invoices\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 457, 0, 0, 0, 0, 0, 9, 42, 508
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\invoices\new\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 748, 0, 0, 0, 0, 0, 37, 78, 863
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\invoices\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 363, 0, 0, 0, 0, 0, 1, 27, 391
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\invoices\recurring\new\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 4, 14, 144
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\invoices\recurring\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 9, 103
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\karigars\[karigarId]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 716, 0, 0, 0, 0, 0, 21, 93, 830
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\karigars\network\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 6, 23, 183
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\karigars\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 820, 0, 0, 0, 0, 0, 17, 66, 903
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\karigars\shared\[identityId]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 9, 28, 206
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\khata\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 749, 0, 0, 0, 0, 0, 20, 63, 832
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\ledger\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\lens-legacy\history\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 3, 14, 210
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\lens-legacy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 602, 0, 0, 0, 0, 0, 24, 66, 692
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\mandi\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 255, 0, 0, 0, 0, 0, 7, 32, 294
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\menu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 10, 24, 219
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\messaging\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 317, 0, 0, 0, 0, 0, 11, 25, 353
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\network-preview\NetworkPreviewClient.tsx", "TypeScript JSX", 0, 0, 0, 0, 249, 0, 0, 0, 0, 0, 23, 23, 295
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\network-preview\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\network\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 500, 0, 0, 0, 0, 0, 9, 48, 557
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\orders\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 8, 23, 263
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\pairing\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 4, 19, 158
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\parties\[partyId]\edit\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 13, 180
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\parties\[partyId]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 686, 0, 0, 0, 0, 0, 9, 69, 764
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\app\parties\import\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 1, 25, 230
